LeadTime,StaysInWeekendNights,StaysInWeekNights,Adults,Children,ADR,Country,Company,ReservedRoomType,IsRepeatedGuest,IsCanceled,Mes_Estancia,Mes_Reserva,Contract,Group,Transient,Transient-Party,BB,FB,HB,SC,Undefined
135,2,4,2,2,82.0,18.0,0,6.0,0,1,1,12,0,0,1,0,1,0,0,0,0
52,2,3,2,2,269.0,6.0,0,6.0,0,1,8,7,0,0,1,0,1,0,0,0,0
283,2,5,1,0,43.65,4.0,0,0.0,0,1,10,8,0,0,0,1,0,0,1,0,0
87,0,1,2,0,36.05,0.0,0,0.0,0,1,10,8,0,0,1,0,1,0,0,0,0
0,0,1,2,0,8.0,0.0,0,0.0,0,1,2,2,0,0,1,0,1,0,0,0,0
175,1,3,2,0,200.0,14.0,0,3.0,0,1,8,3,0,0,1,0,1,0,0,0,0
175,0,3,2,0,60.0,5.0,0,0.0,0,1,4,2,0,0,1,0,1,0,0,0,0
155,2,5,2,0,150.8,0.0,0,0.0,0,1,7,4,0,0,1,0,0,0,0,0,1
9,1,0,2,0,70.0,0.0,0,0.0,0,1,5,5,0,0,0,1,1,0,0,0,0
125,4,10,2,0,172.71,0.0,0,0.0,0,1,7,6,0,0,1,0,1,0,0,0,0
29,1,4,2,2,127.0,6.0,0,2.0,0,1,4,3,0,0,1,0,1,0,0,0,0
101,2,5,2,0,47.0,0.0,0,0.0,0,1,4,3,0,0,0,1,1,0,0,0,0
244,2,5,2,0,8.0,5.0,0,0.0,0,1,9,6,0,0,0,1,1,0,0,0,0
218,2,5,2,0,57.8,0.0,0,0.0,0,1,7,2,0,0,1,0,1,0,0,0,0
22,2,2,2,0,100.0,7.0,0,4.0,0,1,4,4,0,0,1,0,1,0,0,0,0
215,0,3,2,0,110.0,0.0,0,0.0,0,1,6,12,0,0,1,0,0,1,0,0,0
2,1,1,2,0,230.0,6.0,0,3.0,0,1,7,7,0,0,1,0,1,0,0,0,0
32,2,5,2,0,69.36,0.0,0,3.0,0,1,4,3,0,0,0,1,0,0,1,0,0
244,2,5,2,0,80.0,0.0,0,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
55,1,2,2,0,98.33,15.0,0,0.0,0,1,4,2,0,0,1,0,1,0,0,0,0
259,0,3,2,0,40.05,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
26,0,3,4,0,175.0,0.0,0,7.0,0,1,5,5,0,0,1,0,1,0,0,0,0
12,0,1,2,1,65.5,0.0,0,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0
70,0,5,2,2,166.0,4.0,0,6.0,0,1,10,8,0,0,1,0,0,0,1,0,0
8,1,1,2,0,91.0,0.0,0,3.0,0,1,4,4,0,0,1,0,1,0,0,0,0
141,1,5,2,0,252.0,7.0,0,3.0,0,1,8,3,0,0,1,0,0,0,1,0,0
27,1,3,1,0,174.25,0.0,0,3.0,0,1,7,6,0,0,1,0,1,0,0,0,0
23,1,2,2,0,120.6,0.0,0,0.0,0,1,7,7,0,0,1,0,1,0,0,0,0
17,2,3,2,1,30.0,0.0,0,0.0,0,1,3,3,0,0,1,0,1,0,0,0,0
244,2,5,1,0,84.47,0.0,0,0.0,0,1,7,12,0,0,1,0,1,0,0,0,0
56,2,4,2,2,164.17,5.0,0,6.0,0,1,9,7,0,0,1,0,1,0,0,0,0
60,2,5,2,0,187.0,7.0,0,0.0,0,1,8,7,0,0,1,0,1,0,0,0,0
22,2,2,2,0,60.0,4.0,0,0.0,0,1,3,2,0,0,1,0,1,0,0,0,0
165,3,7,2,0,152.0,0.0,0,4.0,0,1,7,3,0,0,1,0,1,0,0,0,0
0,1,1,2,0,32.3,0.0,0,0.0,0,1,1,1,0,0,1,0,1,0,0,0,0
131,2,5,2,0,80.0,0.0,0,0.0,0,1,4,2,0,0,0,1,0,0,1,0,0
34,0,3,1,0,145.0,15.0,0,5.0,0,1,6,4,0,0,1,0,1,0,0,0,0
14,0,1,2,0,80.0,7.0,0,3.0,0,1,4,4,0,0,1,0,1,0,0,0,0
208,2,5,2,0,50.85,0.0,0,3.0,0,1,4,3,0,0,1,0,0,0,1,0,0
136,2,5,2,0,80.0,0.0,0,0.0,0,1,6,4,0,0,1,0,1,0,0,0,0
11,1,2,2,2,139.0,4.0,0,6.0,0,1,5,5,0,0,1,0,1,0,0,0,0
187,1,5,2,0,153.75,12.0,0,0.0,0,1,7,1,0,0,1,0,1,0,0,0,0
40,1,2,1,0,55.0,0.0,0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,1
45,2,2,2,0,137.0,7.0,0,4.0,0,1,4,3,0,0,1,0,0,0,1,0,0
115,2,2,2,0,63.0,0.0,0,0.0,0,1,6,2,0,0,1,0,1,0,0,0,0
31,1,2,2,0,108.67,7.0,0,3.0,0,1,4,4,0,0,1,0,0,0,1,0,0
64,1,3,2,0,29.0,0.0,0,0.0,0,1,2,12,0,0,1,0,1,0,0,0,0
92,1,2,2,0,79.0,0.0,0,0.0,0,1,2,12,0,0,1,0,0,0,0,0,1
202,2,8,2,0,55.68,0.0,0,0.0,1,1,9,2,1,0,0,0,1,0,0,0,0
71,2,5,1,0,116.43,4.0,0,3.0,0,1,5,3,0,0,1,0,1,0,0,0,0
205,2,4,2,0,160.0,0.0,0,3.0,0,1,8,6,0,0,1,0,1,0,0,0,0
134,2,4,2,1,149.06,0.0,0,4.0,0,1,7,6,0,0,1,0,1,0,0,0,0
92,1,2,2,0,79.0,0.0,0,0.0,0,1,2,12,0,0,1,0,0,0,0,0,1
102,2,5,2,0,80.0,0.0,0,0.0,0,1,5,4,0,0,1,0,1,0,0,0,0
183,0,2,2,0,114.75,0.0,395,0.0,0,1,7,7,0,0,1,0,1,0,0,0,0
208,0,3,2,0,103.5,0.0,0,0.0,0,1,8,6,0,0,1,0,1,0,0,0,0
27,2,5,2,2,140.71,5.0,0,6.0,0,1,10,9,0,0,1,0,1,0,0,0,0
73,2,3,2,2,166.0,4.0,0,6.0,0,1,10,8,0,0,1,0,0,0,1,0,0
200,1,0,2,0,55.8,0.0,0,0.0,0,1,2,8,0,0,1,0,1,0,0,0,0
125,1,3,2,1,299.0,20.0,0,7.0,0,1,7,3,0,0,1,0,1,0,0,0,0
135,2,3,2,0,155.0,6.0,0,3.0,0,1,7,5,0,0,1,0,1,0,0,0,0
312,1,2,2,0,80.1,5.0,0,0.0,0,1,6,9,0,0,1,0,1,0,0,0,0
49,2,2,1,0,66.0,0.0,0,4.0,0,1,3,1,0,0,0,1,0,0,1,0,0
105,2,3,2,0,77.85,0.0,0,3.0,0,1,4,2,0,0,1,0,1,0,0,0,0
182,1,2,2,0,97.3,0.0,0,0.0,0,1,6,1,0,0,1,0,0,0,1,0,0
97,2,2,2,0,56.7,0.0,0,0.0,0,1,6,3,0,0,1,0,1,0,0,0,0
35,0,4,2,0,205.0,19.0,0,0.0,0,1,7,6,0,0,1,0,1,0,0,0,0
214,2,2,1,0,206.0,21.0,0,4.0,0,1,8,6,0,0,1,0,1,0,0,0,0
103,0,2,2,0,50.0,0.0,0,0.0,0,1,2,1,0,0,0,1,0,0,1,0,0
182,1,2,2,0,97.3,0.0,0,0.0,0,1,6,1,0,0,1,0,0,0,1,0,0
260,2,5,2,0,54.99,0.0,0,0.0,0,1,9,7,0,0,1,0,1,0,0,0,0
246,2,5,2,0,58.95,16.0,0,0.0,0,1,9,7,0,0,0,1,1,0,0,0,0
36,0,2,2,2,194.0,5.0,0,6.0,0,1,9,8,0,0,1,0,1,0,0,0,0
118,2,5,2,2,196.0,0.0,0,2.0,0,1,6,4,0,0,1,0,0,0,1,0,0
3,1,0,1,0,39.0,0.0,286,0.0,1,1,2,2,0,0,0,1,1,0,0,0,0
142,2,4,2,0,79.83,0.0,0,4.0,0,1,9,6,0,0,1,0,1,0,0,0,0
15,2,5,2,2,220.49,0.0,0,2.0,0,1,8,8,0,0,1,0,0,0,1,0,0
74,1,2,2,0,70.0,0.0,0,0.0,0,1,2,1,0,0,1,0,0,0,0,0,1
67,1,2,2,0,64.0,0.0,0,0.0,0,1,11,10,0,0,0,1,0,0,0,0,1
162,6,15,2,0,82.0,0.0,0,0.0,0,1,3,11,0,0,1,0,0,0,1,0,0
361,4,6,2,0,108.91,0.0,0,3.0,0,1,9,9,0,0,1,0,0,0,1,0,0
103,1,1,2,0,73.0,0.0,0,4.0,0,1,3,12,0,0,1,0,1,0,0,0,0
245,0,1,2,0,80.0,0.0,0,0.0,0,1,9,7,0,0,1,0,0,0,1,0,0
44,2,2,2,0,84.0,0.0,0,0.0,0,1,12,10,0,0,1,0,1,0,0,0,0
67,0,1,2,0,300.0,22.0,0,0.0,1,1,12,12,0,0,1,0,1,0,0,0,0
231,2,4,2,0,122.4,18.0,0,3.0,0,1,5,10,0,0,1,0,0,0,1,0,0
267,2,5,2,0,157.5,0.0,0,4.0,0,1,8,11,0,0,1,0,1,0,0,0,0
78,0,3,2,1,61.2,0.0,0,4.0,0,1,2,2,0,0,1,0,1,0,0,0,0
23,0,1,2,0,179.0,11.0,0,0.0,0,1,7,6,0,0,1,0,1,0,0,0,0
27,2,5,3,1,145.71,5.0,0,7.0,0,1,10,9,0,0,1,0,1,0,0,0,0
42,0,5,2,0,47.7,0.0,0,0.0,0,1,11,10,0,0,1,0,1,0,0,0,0
151,0,3,2,0,140.0,0.0,0,4.0,0,1,6,2,0,0,1,0,1,0,0,0,0
54,0,4,2,0,107.75,0.0,0,3.0,0,1,12,12,0,0,1,0,1,0,0,0,0
14,0,1,2,0,78.0,0.0,0,3.0,0,1,9,9,0,0,1,0,1,0,0,0,0
23,1,4,2,1,245.0,12.0,0,4.0,0,1,7,7,0,0,0,1,1,0,0,0,0
71,0,3,2,0,137.67,0.0,0,3.0,0,1,9,7,0,0,1,0,0,0,1,0,0
206,2,5,2,0,42.69,0.0,0,0.0,0,1,3,8,0,0,1,0,1,0,0,0,0
153,2,5,2,0,45.86,4.0,0,0.0,0,1,10,5,0,0,1,0,1,0,0,0,0
59,0,3,2,0,73.15,0.0,0,4.0,0,1,5,4,0,0,1,0,1,0,0,0,0
16,1,2,2,2,219.0,4.0,0,6.0,0,1,7,6,0,0,1,0,1,0,0,0,0
250,1,4,2,1,114.3,7.0,0,2.0,0,1,6,10,0,0,1,0,1,0,0,0,0
148,0,1,1,0,39.0,0.0,0,0.0,0,1,10,6,0,0,1,0,1,0,0,0,0
125,4,9,2,0,177.62,11.0,0,0.0,0,1,7,5,0,0,1,0,1,0,0,0,0
44,1,3,2,0,93.0,0.0,0,4.0,0,1,6,5,0,0,1,0,1,0,0,0,0
271,2,5,2,0,99.81,23.0,0,0.0,0,1,7,1,0,0,1,0,1,0,0,0,0
64,1,3,1,0,0.0,0.0,0,0.0,0,1,2,12,0,0,1,0,1,0,0,0,0
200,3,7,2,0,55.68,0.0,0,0.0,0,1,9,9,1,0,0,0,1,0,0,0,0
33,2,1,2,0,48.0,0.0,0,0.0,0,1,2,1,0,0,1,0,1,0,0,0,0
468,0,2,2,0,67.0,0.0,0,0.0,0,1,5,7,0,0,0,1,0,0,1,0,0
146,1,3,2,0,103.05,0.0,0,3.0,0,1,6,4,0,0,1,0,0,0,1,0,0
11,1,0,2,0,68.0,0.0,0,3.0,0,1,12,11,0,0,1,0,1,0,0,0,0
200,1,4,2,0,73.8,0.0,0,0.0,0,1,9,5,0,0,0,1,1,0,0,0,0
143,2,2,2,0,84.0,0.0,0,0.0,0,1,4,1,0,0,1,0,0,1,0,0,0
93,0,1,2,0,80.0,0.0,0,0.0,0,1,12,11,0,0,1,0,0,1,0,0,0
232,2,1,2,0,30.0,0.0,0,0.0,0,1,11,10,0,0,1,0,1,0,0,0,0
88,2,5,2,0,83.06,4.0,0,3.0,0,1,12,10,0,0,1,0,0,0,1,0,0
61,1,3,2,0,124.5,0.0,0,0.0,0,1,8,8,0,0,1,0,1,0,0,0,0
245,0,1,2,0,80.0,0.0,0,0.0,0,1,9,7,0,0,1,0,0,0,1,0,0
247,2,5,2,0,153.75,0.0,0,0.0,0,1,7,12,0,0,1,0,1,0,0,0,0
38,1,3,2,0,175.0,4.0,0,7.0,0,1,5,5,0,0,1,0,1,0,0,0,0
289,2,8,1,0,77.61,0.0,0,0.0,0,1,6,9,0,0,1,0,0,0,1,0,0
11,2,1,2,0,68.0,0.0,0,0.0,0,1,12,12,0,0,0,1,0,0,1,0,0
47,0,1,1,0,80.0,4.0,0,0.0,0,1,5,4,0,0,1,0,1,0,0,0,0
127,2,5,2,0,206.0,0.0,0,4.0,0,1,8,8,0,0,1,0,0,0,1,0,0
79,2,5,2,0,46.51,0.0,0,3.0,0,1,10,10,0,0,1,0,1,0,0,0,0
219,3,6,1,0,67.0,0.0,0,0.0,0,1,6,11,0,0,0,1,0,0,1,0,0
14,0,2,2,0,60.0,0.0,0,0.0,0,1,3,2,0,0,1,0,1,0,0,0,0
135,2,3,2,0,37.8,4.0,0,0.0,0,1,11,8,0,0,1,0,1,0,0,0,0
245,0,1,2,0,80.0,0.0,0,0.0,0,1,9,7,0,0,1,0,0,0,1,0,0
257,1,2,2,0,156.0,0.0,0,3.0,0,1,8,7,0,0,1,0,1,0,0,0,0
87,0,3,2,0,58.0,7.0,0,0.0,0,1,10,10,0,0,1,0,1,0,0,0,0
174,2,5,2,0,65.7,0.0,0,3.0,0,1,5,12,0,0,1,0,1,0,0,0,0
259,0,3,1,0,33.3,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
279,2,5,2,0,63.4,5.0,0,0.0,0,1,10,7,0,0,0,1,0,0,1,0,0
49,2,2,1,0,66.0,0.0,0,4.0,0,1,3,1,0,0,0,1,0,0,1,0,0
97,0,4,2,0,116.0,0.0,0,0.0,0,1,6,6,0,0,1,0,1,0,0,0,0
21,1,3,2,0,101.0,2.0,0,5.0,0,1,4,4,0,0,1,0,1,0,0,0,0
77,0,3,2,0,198.0,0.0,0,0.0,0,1,8,6,0,0,1,0,1,0,0,0,0
3,0,1,1,0,36.0,0.0,0,0.0,0,1,3,3,0,0,0,1,1,0,0,0,0
116,2,5,2,0,72.0,4.0,0,3.0,0,1,4,1,0,0,1,0,0,0,1,0,0
15,0,1,2,0,78.0,7.0,0,3.0,0,1,1,12,0,0,1,0,1,0,0,0,0
55,0,3,3,1,276.6,0.0,0,2.0,0,1,12,11,0,0,1,0,1,0,0,0,0
310,2,5,2,0,88.2,4.0,0,3.0,0,1,6,10,0,0,0,1,1,0,0,0,0
219,2,5,2,0,126.0,4.0,0,0.0,0,1,7,3,0,0,1,0,0,0,1,0,0
184,1,0,3,0,117.0,0.0,0,6.0,0,1,4,10,0,0,1,0,1,0,0,0,0
323,2,5,2,0,72.0,0.0,0,0.0,0,1,6,7,0,0,1,0,1,0,0,0,0
42,1,0,2,0,42.0,0.0,0,0.0,0,1,1,12,0,0,1,0,1,0,0,0,0
109,2,5,2,0,224.0,7.0,0,3.0,0,1,7,3,0,0,1,0,0,0,1,0,0
98,2,5,2,0,75.36,0.0,0,3.0,0,1,4,4,0,0,1,0,1,0,0,0,0
107,1,4,2,0,144.0,0.0,0,0.0,0,1,7,5,0,0,0,1,1,0,0,0,0
72,1,2,2,0,76.67,7.0,0,0.0,0,1,4,3,0,0,1,0,1,0,0,0,0
94,2,5,2,0,120.43,0.0,0,5.0,0,1,9,6,0,0,1,0,1,0,0,0,0
91,0,1,2,0,70.11,0.0,0,3.0,0,1,6,3,0,0,1,0,1,0,0,0,0
120,2,6,1,0,31.59,0.0,0,0.0,0,1,2,1,0,0,1,0,1,0,0,0,0
33,2,5,2,0,73.29,0.0,0,4.0,0,1,3,3,0,0,1,0,1,0,0,0,0
74,2,5,2,0,230.3,0.0,0,3.0,0,1,7,5,0,0,1,0,0,0,0,0,1
78,1,2,2,0,92.0,7.0,0,0.0,0,1,10,8,0,0,1,0,0,1,0,0,0
43,0,1,2,2,169.0,24.0,0,6.0,0,1,5,4,0,0,1,0,1,0,0,0,0
65,1,3,2,0,68.0,5.0,0,3.0,0,1,10,8,0,0,1,0,1,0,0,0,0
118,2,5,2,0,179.1,0.0,0,6.0,0,1,7,4,0,0,1,0,1,0,0,0,0
15,2,4,2,0,129.0,0.0,0,0.0,0,1,6,5,0,0,1,0,1,0,0,0,0
113,1,4,2,1,246.5,0.0,0,0.0,0,1,8,4,0,0,1,0,0,0,1,0,0
71,2,5,2,0,61.2,5.0,0,3.0,0,1,10,8,0,0,1,0,1,0,0,0,0
203,0,2,2,0,90.0,0.0,0,0.0,0,1,4,1,0,0,0,1,0,0,1,0,0
202,0,1,2,0,90.0,0.0,0,3.0,0,1,5,2,0,0,0,1,0,0,1,0,0
259,0,3,1,0,33.3,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
112,0,2,2,0,68.0,0.0,0,0.0,0,1,2,2,0,0,0,1,0,1,0,0,0
148,0,1,2,0,47.0,0.0,0,0.0,0,1,10,6,0,0,1,0,1,0,0,0,0
175,2,5,2,0,181.54,12.0,0,5.0,0,1,7,5,0,0,1,0,1,0,0,0,0
44,1,0,2,0,56.0,0.0,0,0.0,0,1,3,2,0,0,1,0,1,0,0,0,0
318,1,1,2,0,74.25,0.0,0,0.0,0,1,6,1,0,0,1,0,1,0,0,0,0
247,1,2,2,0,81.0,7.0,0,0.0,0,1,10,9,0,0,1,0,0,1,0,0,0
40,1,3,3,0,108.8,0.0,0,3.0,0,1,7,6,0,0,1,0,1,0,0,0,0
259,0,3,2,0,40.05,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
364,1,3,2,0,195.98,0.0,0,3.0,0,1,4,7,0,0,1,0,1,0,0,0,0
350,0,2,2,0,30.0,0.0,0,0.0,0,1,3,3,0,0,1,0,1,0,0,0,0
71,0,3,2,0,154.0,0.0,0,3.0,0,1,8,8,0,0,1,0,1,0,0,0,0
73,4,9,2,0,227.92,7.0,0,3.0,0,1,8,6,0,0,1,0,0,0,1,0,0
197,1,3,2,0,198.0,5.0,0,4.0,0,1,8,6,0,0,1,0,1,0,0,0,0
0,0,1,2,0,194.0,25.0,0,3.0,0,1,8,8,0,0,1,0,1,0,0,0,0
177,1,5,2,0,72.0,0.0,0,0.0,0,1,6,1,0,0,1,0,1,0,0,0,0
94,0,2,2,0,115.0,15.0,0,4.0,0,1,5,4,0,0,1,0,1,0,0,0,0
18,0,2,2,0,213.5,0.0,0,3.0,0,1,8,8,0,0,1,0,1,0,0,0,0
236,1,3,2,0,48.0,0.0,0,0.0,0,1,5,9,0,0,0,1,1,0,0,0,0
131,2,5,3,1,223.57,0.0,0,7.0,0,1,7,3,0,0,1,0,1,0,0,0,0
0,0,1,2,0,48.0,0.0,0,0.0,0,1,2,2,0,0,1,0,1,0,0,0,0
110,2,3,2,0,214.0,5.0,0,0.0,0,1,8,5,0,0,1,0,1,0,0,0,0
222,1,5,1,1,161.55,0.0,0,3.0,0,1,8,1,0,0,0,1,0,0,1,0,0
87,3,7,2,0,87.9,0.0,0,0.0,0,1,8,7,0,0,1,0,1,0,0,0,0
131,8,20,2,0,82.8,22.0,0,4.0,0,1,2,9,0,0,1,0,0,0,1,0,0
80,2,2,2,0,80.0,0.0,0,3.0,0,1,5,5,0,0,1,0,1,0,0,0,0
214,1,1,2,0,34.0,0.0,0,0.0,0,1,10,6,0,0,1,0,0,0,1,0,0
6,2,5,2,0,127.5,0.0,0,3.0,0,1,6,6,0,0,1,0,1,0,0,0,0
207,1,1,2,0,34.0,0.0,0,0.0,0,1,9,6,0,0,1,0,0,0,1,0,0
201,2,1,2,0,30.0,0.0,0,0.0,0,1,11,7,0,0,1,0,1,0,0,0,0
2,1,0,1,0,64.0,0.0,0,0.0,0,1,5,5,0,0,1,0,1,0,0,0,0
32,0,2,2,0,105.0,7.0,0,4.0,0,1,5,5,0,0,1,0,1,0,0,0,0
70,1,2,2,0,91.67,22.0,0,3.0,0,1,4,2,0,0,1,0,1,0,0,0,0
29,1,2,2,1,117.0,0.0,0,6.0,0,1,10,9,0,0,1,0,1,0,0,0,0
262,2,8,3,0,189.42,0.0,0,3.0,0,1,8,2,0,0,1,0,1,0,0,0,0
172,2,5,2,0,42.69,22.0,0,0.0,0,1,1,7,0,0,1,0,1,0,0,0,0
175,0,3,2,0,60.0,5.0,0,0.0,0,1,4,2,0,0,1,0,1,0,0,0,0
7,2,5,2,0,57.6,0.0,0,3.0,0,1,1,1,0,0,1,0,0,0,1,0,0
332,2,5,2,0,71.0,0.0,0,3.0,0,1,3,1,0,0,0,1,0,0,1,0,0
83,2,5,2,0,58.0,0.0,0,3.0,0,1,4,2,0,0,1,0,1,0,0,0,0
28,0,2,2,0,205.0,26.0,0,0.0,0,1,8,8,0,0,1,0,1,0,0,0,0
112,0,3,1,0,40.0,0.0,477,0.0,0,1,3,2,0,0,0,1,1,0,0,0,0
259,0,3,1,0,33.3,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0,190.0,27.0,0,6.0,1,1,8,8,0,0,1,0,1,0,0,0,0
20,0,2,3,0,60.0,0.0,513,0.0,0,1,2,2,0,0,0,1,1,0,0,0,0
49,1,1,1,0,39.0,0.0,0,0.0,0,1,12,12,0,0,1,0,1,0,0,0,0
208,2,5,2,0,60.3,0.0,0,4.0,0,1,4,3,0,0,1,0,0,0,1,0,0
113,0,1,2,0,72.0,0.0,0,0.0,0,1,1,11,0,0,1,0,0,0,1,0,0
268,3,8,3,1,208.73,28.0,0,7.0,0,1,7,10,0,0,1,0,1,0,0,0,0
52,2,5,2,0,106.0,0.0,0,4.0,0,1,10,9,0,0,1,0,0,0,1,0,0
27,2,5,2,0,215.71,4.0,0,0.0,0,1,8,7,0,0,1,0,1,0,0,0,0
188,2,5,2,0,203.71,12.0,0,4.0,0,1,7,1,0,0,1,0,1,0,0,0,0
115,2,3,2,0,92.0,4.0,0,4.0,0,1,1,11,0,0,1,0,0,0,1,0,0
15,0,1,2,0,48.0,7.0,0,0.0,0,1,2,1,0,0,1,0,1,0,0,0,0
351,2,5,2,0,82.0,0.0,0,3.0,0,1,4,1,0,0,0,1,0,0,1,0,0
71,1,4,2,0,134.0,0.0,0,0.0,0,1,7,5,0,0,1,0,1,0,0,0,0
11,2,2,2,0,252.0,0.0,0,0.0,0,1,8,8,0,0,1,0,0,0,1,0,0
179,1,1,2,0,66.6,0.0,0,0.0,0,1,2,2,0,0,1,0,0,0,1,0,0
250,2,5,2,0,123.0,0.0,0,0.0,0,1,9,9,0,0,1,0,1,0,0,0,0
58,1,3,2,0,58.0,4.0,0,0.0,0,1,10,9,0,0,1,0,1,0,0,0,0
274,2,5,2,0,36.05,0.0,0,0.0,0,1,10,8,0,0,1,0,1,0,0,0,0
108,2,2,2,0,84.0,0.0,0,0.0,0,1,4,2,0,0,1,0,0,0,1,0,0
309,0,3,2,0,88.2,14.0,0,3.0,0,1,6,4,0,0,1,0,1,0,0,0,0
3,0,1,2,0,100.0,0.0,0,0.0,0,1,9,9,0,0,1,0,1,0,0,0,0
254,3,6,2,0,79.2,0.0,0,4.0,0,1,5,2,0,0,1,0,1,0,0,0,0
259,0,3,2,0,40.05,4.0,223,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
162,6,15,2,0,82.0,0.0,0,0.0,0,1,3,11,0,0,1,0,0,0,1,0,0
244,2,5,2,0,90.0,0.0,0,0.0,0,1,9,1,0,0,1,0,1,0,0,0,0
85,1,2,2,0,44.33,7.0,0,0.0,0,1,12,10,0,0,1,0,1,0,0,0,0
152,0,4,2,0,60.0,0.0,223,3.0,0,1,4,3,0,0,0,1,1,0,0,0,0
112,2,2,2,0,112.5,4.0,0,4.0,0,1,4,1,0,0,1,0,1,0,0,0,0
24,0,2,2,0,70.0,7.0,0,0.0,0,1,3,3,0,0,1,0,1,0,0,0,0
40,1,5,2,0,226.0,4.0,0,3.0,0,1,7,6,0,0,1,0,0,0,1,0,0
69,2,6,2,0,118.13,0.0,0,0.0,0,1,7,5,0,0,1,0,0,0,1,0,0
105,2,5,1,0,139.0,0.0,0,0.0,0,1,7,5,0,0,0,1,1,0,0,0,0
245,0,1,2,0,80.0,0.0,0,0.0,0,1,9,7,0,0,1,0,0,0,1,0,0
113,0,2,2,0,100.0,4.0,0,3.0,0,1,5,2,0,0,1,0,1,0,0,0,0
75,0,3,2,0,217.33,7.0,0,4.0,0,1,8,6,0,0,1,0,1,0,0,0,0
84,2,1,2,0,118.06,0.0,0,0.0,0,1,8,5,0,0,0,1,0,0,1,0,0
36,0,3,1,0,221.0,0.0,0,5.0,0,1,8,7,0,0,1,0,1,0,0,0,0
44,1,3,2,0,55.8,0.0,0,4.0,0,1,11,9,0,0,1,0,1,0,0,0,0
102,2,3,2,0,100.0,4.0,0,4.0,0,1,4,4,0,0,1,0,1,0,0,0,0
239,1,4,2,0,196.2,17.0,0,5.0,0,1,8,12,0,0,1,0,1,0,0,0,0
294,2,4,1,0,84.5,14.0,0,0.0,0,1,12,3,0,0,1,0,0,0,1,0,0
187,2,5,2,0,150.8,0.0,0,0.0,0,1,7,1,0,0,1,0,0,0,0,0,1
101,1,0,1,0,44.0,0.0,0,0.0,0,1,5,4,0,0,0,1,1,0,0,0,0
42,0,1,2,0,58.0,0.0,0,3.0,0,1,2,1,0,0,1,0,1,0,0,0,0
314,2,7,2,0,90.0,0.0,0,3.0,0,1,9,3,0,0,1,0,1,0,0,0,0
152,2,6,2,0,115.0,0.0,0,0.0,0,1,5,12,0,0,1,0,0,0,1,0,0
250,1,3,2,0,72.0,0.0,0,0.0,0,1,6,2,0,0,1,0,1,0,0,0,0
31,0,3,1,0,31.0,0.0,0,0.0,0,1,11,11,0,0,1,0,1,0,0,0,0
195,2,2,2,0,212.0,14.0,0,4.0,0,1,8,6,0,0,1,0,1,0,0,0,0
33,1,1,2,0,90.0,0.0,0,0.0,0,1,9,8,0,0,0,1,0,0,1,0,0
37,0,4,2,1,63.0,0.0,0,0.0,0,1,11,11,1,0,0,0,1,0,0,0,0
35,1,3,2,0,230.0,7.0,0,4.0,0,1,8,7,0,0,1,0,1,0,0,0,0
342,1,4,2,0,185.4,0.0,0,3.0,0,1,8,9,0,0,1,0,0,0,1,0,0
193,1,2,2,0,130.05,0.0,0,0.0,0,1,8,2,1,0,0,0,0,0,1,0,0
109,1,2,2,0,198.33,0.0,0,3.0,0,1,12,12,0,0,1,0,1,0,0,0,0
192,1,5,2,0,50.4,0.0,0,4.0,0,1,2,8,0,0,1,0,1,0,0,0,0
171,2,1,2,2,180.0,15.0,0,6.0,0,1,7,1,0,0,1,0,1,0,0,0,0
60,1,5,2,0,125.0,0.0,0,2.0,0,1,5,4,0,0,1,0,1,0,0,0,0
198,2,4,2,0,140.0,7.0,0,4.0,0,1,7,12,0,0,1,0,1,0,0,0,0
39,2,0,1,0,39.0,0.0,0,0.0,0,1,5,5,0,0,1,0,1,0,0,0,0
244,0,3,2,0,36.0,0.0,0,0.0,0,1,9,4,0,0,1,0,1,0,0,0,0
124,2,5,2,0,58.0,0.0,0,0.0,0,1,5,4,0,0,1,0,1,0,0,0,0
45,0,2,1,0,69.66,4.0,0,6.0,0,1,11,10,0,0,1,0,1,0,0,0,0
111,0,2,2,0,70.0,0.0,0,0.0,0,1,2,1,0,0,1,0,0,1,0,0,0
44,1,2,2,0,74.1,0.0,0,0.0,0,1,2,2,0,0,1,0,0,0,1,0,0
64,2,3,2,0,66.6,0.0,0,3.0,0,1,3,2,0,0,1,0,1,0,0,0,0
148,2,3,3,1,311.0,11.0,0,7.0,0,1,7,5,0,0,1,0,0,0,1,0,0
66,3,5,2,0,154.0,0.0,0,3.0,0,1,8,6,0,0,1,0,1,0,0,0,0
108,2,2,2,0,48.0,0.0,0,0.0,0,1,3,3,0,0,1,0,1,0,0,0,0
